Number,Transaction,DateTime,Empty
21825,Both Sabres and  Americans lines for next game are empty. Current rosters/lines are not erased.,2022-01-10 4:51:16 PM,
21826,Otto Somppi of Blackhawks was sent to farm.,2022-01-10 4:51:16 PM,
21827,Monsters lines for next game are empty. Current rosters/lines are not erased.,2022-01-10 4:51:16 PM,
21828,Stars lines for next game are empty. Current rosters/lines are not erased.,2022-01-10 4:51:16 PM,
21829,Condors lines for next game are empty. Current rosters/lines are not erased.,2022-01-10 4:51:16 PM,
21830,Reign lines for next game are empty. Current rosters/lines are not erased. But- Kings lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.,2022-01-10 4:51:16 PM,
21831,Admirals lines for next game are empty. Current rosters/lines are not erased.,2022-01-10 4:51:16 PM,
21832,Comets lines for next game are empty. Current rosters/lines are not erased.,2022-01-10 4:51:16 PM,
21833,Both Islanders and Sound Tigers lines for next game are empty. Current rosters/lines are not erased.,2022-01-10 4:51:16 PM,
21834,Roadrunners lines for next game are empty. Current rosters/lines are not erased. But- Coyotes lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.,2022-01-10 4:51:16 PM,
21835,Bears lines for next game are empty. Current rosters/lines are not erased. But- Capitals lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.,2022-01-10 4:51:16 PM,
21836,Wolves lines for next game are empty. Current rosters/lines are not erased.,2022-01-10 4:51:16 PM,
21837,Pierre-Luc Dubois from Coyotes is back from Right Leg Injury.,2022-01-10 4:51:16 PM,
21838,Travis Konecny from Blues is back from Right Hand Injury.,2022-01-10 4:51:16 PM,
21839,Sabres are expected to be over the salary cap by $165-770!,2022-01-10 4:51:22 PM,
21840,Avalanche are expected to be under the minimum salary cap by $5-530-590!,2022-01-10 4:51:22 PM,
21841,Panthers are expected to be under the minimum salary cap by $3-908-002!,2022-01-10 4:51:23 PM,
21842,Wild are expected to be under the minimum salary cap by $7-445-636!,2022-01-10 4:51:23 PM,
21843,Flyers are expected to be over the salary cap by $439-569!,2022-01-10 4:51:24 PM,
21844,Sabres are expected to be over the salary cap by $165-770!,2022-01-10 4:52:29 PM,
21845,Avalanche are expected to be under the minimum salary cap by $5-530-590!,2022-01-10 4:52:30 PM,
21846,Panthers are expected to be under the minimum salary cap by $3-908-002!,2022-01-10 4:52:30 PM,
21847,Wild are expected to be under the minimum salary cap by $7-445-636!,2022-01-10 4:52:31 PM,
21848,Flyers are expected to be over the salary cap by $439-569!,2022-01-10 4:52:31 PM,
21849,Otto Somppi of Blackhawks was sent to pro.,2022-01-11 4:47:20 PM,
21850,Successfully loaded Blackhawks lines done with Web Base Client and SQLite Database.,2022-01-11 4:47:20 PM,
21851,Successfully loaded Stars lines done with Web Base Client and SQLite Database.,2022-01-11 4:47:21 PM,
21852,Successfully loaded Penguins lines done with Web Base Client and SQLite Database.,2022-01-11 4:47:21 PM,
21853,Successfully loaded Maple Leafs lines done with Web Base Client and SQLite Database.,2022-01-11 4:47:21 PM,
21854,Wild placed Steven Kampfer on waivers.,2022-01-11 4:47:24 PM,
21855,Steven Kampfer of Wild was sent down to farm.,2022-01-11 4:47:26 PM,
21856,Successfully loaded Wild lines done with STHS Client - 3.3.1.1,2022-01-11 4:47:26 PM,
21857,Successfully loaded Senators lines done with STHS Client - 3.3.1.1,2022-01-11 4:47:26 PM,
21858,Avalanche roster errors : Not enough Goalie available in Pro Team! 1 Dressed. 2 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.
,2022-01-11 4:47:27 PM,
21859,Merrick Madsen of Avalanche was sent to pro.,2022-01-11 4:47:27 PM,
21860,Auto Roster Partial Function has been run for Avalanche.,2022-01-11 4:47:27 PM,
21861,Auto Lines Partial Function has been run for Avalanche.,2022-01-11 4:47:27 PM,
21862,Blues roster errors : Not enough Forward available in Pro Team! 11 Dressed. 12 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.
,2022-01-11 4:47:27 PM,
21863,Auto Roster Partial Function has been run for Blues.,2022-01-11 4:47:27 PM,
21864,Blues lines errors : Normal line # 2 RW is empty.
Normal line # 3 LW is empty.
Normal line # 3 Defense #3 is empty.
Unknown Player is used twice in Normal line #3
Normal line # 4 RW is empty.
Unknown Player is used twice in normal lines 2 and 3.
PP line 1 LW is empty.
4 vs 4 line 2 C is empty.
LastMinOff line LW is empty.
Penalty Shot Player #3 is empty.
OT Forward #2 is empty.
Backup Goalie is empty.
,2022-01-11 4:47:27 PM,
21865,Auto Lines Partial Function has been run for Blues.,2022-01-11 4:47:27 PM,
21866,Successfully loaded Blackhawks lines done with Web Base Client and SQLite Database.,2022-01-11 4:48:19 PM,
21867,Successfully loaded Stars lines done with Web Base Client and SQLite Database.,2022-01-11 4:48:19 PM,
21868,Successfully loaded Penguins lines done with Web Base Client and SQLite Database.,2022-01-11 4:48:19 PM,
21869,Successfully loaded Maple Leafs lines done with Web Base Client and SQLite Database.,2022-01-11 4:48:19 PM,
21870,Pro Game #281 - Game Misconduct to Chris Terry,2022-01-11 4:48:31 PM,
21871,Game 282 - Adam Boqvist from Blues is injured  (Severed Left Wrist Tendons) and is out for 3 weeks.,2022-01-11 4:48:31 PM,
21872,Pro Game #283 - Alex Killorn from Predators has scored a Hat Trick!,2022-01-11 4:48:31 PM,
21873,Dustin Brown from Penguins completes suspension,2022-01-11 4:48:32 PM,
21874,Pro Game #285 - Bryan Little from Avalanche has scored a Hat Trick!,2022-01-11 4:48:32 PM,
21875,Game 286 - Kris Letang from Sharks is injured  (Strained Left Knee) and is out for 1 week.,2022-01-11 4:48:32 PM,
21876,Game 286 - Alex Stalock from Hurricanes is injured  (Bruised Right Shoulder) and is out for 1 week.,2022-01-11 4:48:32 PM,
21877,Last 7 Days Pro Star : 1 - Nico Hischier of Canucks (6-1-7) / 2 - Alex DeBrincat of Canadiens (5-2-7) / 3 - Petr Mrazek of Capitals (0.950),2022-01-11 4:48:33 PM,
21878,Last 7 Days Farm Star : 1 - Greg Carey of Admirals (8-4-12) / 2 - Ty Smith of Checkers (3-12-15) / 3 - Luke Kunin of Condors (8-4-12),2022-01-11 4:48:33 PM,
21879,Bruins lines for next game are empty. Current rosters/lines are not erased.,2022-01-11 4:48:33 PM,
21880,Sabres lines for next game are empty. Current rosters/lines are not erased.,2022-01-11 4:48:33 PM,
21881,Both Hurricanes and Checkers lines for next game are empty. Current rosters/lines are not erased.,2022-01-11 4:48:33 PM,
21882,IceHogs lines for next game are empty. Current rosters/lines are not erased.,2022-01-11 4:48:33 PM,
21883,Wild lines for next game are empty. Current rosters/lines are not erased.,2022-01-11 4:48:33 PM,
21884,Rocket lines for next game are empty. Current rosters/lines are not erased.,2022-01-11 4:48:33 PM,
21885,Admirals lines for next game are empty. Current rosters/lines are not erased. But- Predators lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.,2022-01-11 4:48:33 PM,
21886,Sound Tigers lines for next game are empty. Current rosters/lines are not erased.,2022-01-11 4:48:33 PM,
21887,Wolf Pack lines for next game are empty. Current rosters/lines are not erased.,2022-01-11 4:48:33 PM,
21888,Phantoms lines for next game are empty. Current rosters/lines are not erased.,2022-01-11 4:48:33 PM,
21889,Rampage  lines for next game are empty. Current rosters/lines are not erased. But- Blues lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.,2022-01-11 4:48:33 PM,
21890,Both Sharks and Barracudas lines for next game are empty. Current rosters/lines are not erased.,2022-01-11 4:48:33 PM,
21891,Marlies lines for next game are empty. Current rosters/lines are not erased.,2022-01-11 4:48:33 PM,
21892,Canucks lines for next game are empty. Current rosters/lines are not erased.,2022-01-11 4:48:33 PM,
21893,Wolves lines for next game are empty. Current rosters/lines are not erased. But- Golden Knights lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.,2022-01-11 4:48:33 PM,
21894,Mariners lines for next game are empty. Current rosters/lines are not erased.,2022-01-11 4:48:33 PM,
21895,Ryan Nugent-Hopkins from Oilers is back from Strained Left Elbow Injury.,2022-01-11 4:48:34 PM,
21896,Claude Giroux from Flames is back from Exhaustion.,2022-01-11 4:48:34 PM,
21897,Sabres are expected to be over the salary cap by $165-770!,2022-01-11 4:48:53 PM,
21898,Avalanche are expected to be under the minimum salary cap by $4-955-220!,2022-01-11 4:48:54 PM,
21899,Panthers are expected to be under the minimum salary cap by $3-908-002!,2022-01-11 4:48:55 PM,
21900,Wild are expected to be under the minimum salary cap by $8-020-871!,2022-01-11 4:48:56 PM,
21901,Flyers are expected to be over the salary cap by $439-569!,2022-01-11 4:48:56 PM,
21902,TRADE : From Hurricanes to Bruins : Egor Sharangovich (68)- Stelio Mattheos (57).,2022-01-11 4:51:51 PM,
21903,TRADE : From Bruins to Hurricanes : Dmitri Kuzmin (P)- Ty Voit (C/LW) (P)- Ty Gallagher (P)- Y:2022-RND:2-EDM.,2022-01-11 4:51:51 PM,
21904,TRADE : From Ducks to Bruins : Samuel Poulin (P)- Y:2022-RND:2-ARI.,2022-01-11 4:53:01 PM,
21905,TRADE : From Bruins to Ducks : Brayden McNabb (71)- Y:2022-RND:7-DAL.,2022-01-11 4:53:01 PM,
21906,Ducks are expected to be over the salary cap by $1-129-327!,2022-01-11 4:53:05 PM,
21907,TRADE : From Golden Knights to Bruins : Tyler Bozak (71)- Y:2022-RND:3-CLB- Y:2022-RND:3-VGK.,2022-01-11 4:54:16 PM,
21908,TRADE : From Bruins to Golden Knights : Jean-Gabriel Pageau (73).,2022-01-11 4:54:16 PM,
21909,Ducks are expected to be over the salary cap by $1-129-327!,2022-01-11 4:54:53 PM,
21910,Sabres are expected to be over the salary cap by $165-770!,2022-01-11 4:54:54 PM,
21911,Avalanche are expected to be under the minimum salary cap by $4-955-220!,2022-01-11 4:54:55 PM,
21912,Panthers are expected to be under the minimum salary cap by $3-908-002!,2022-01-11 4:54:57 PM,
21913,Wild are expected to be under the minimum salary cap by $8-020-871!,2022-01-11 4:55:01 PM,
21914,Flyers are expected to be over the salary cap by $439-569!,2022-01-11 4:55:03 PM,
21915,TRADE : From Ducks to Bruins : Alex Biega (63).,2022-01-12 4:46:12 PM,
21916,Ducks are expected to be over the salary cap by $444-185!,2022-01-12 4:46:14 PM,
21917,Givani Smith of Oilers was sent down to farm.,2022-01-12 4:46:31 PM,
21918,Jan Drozg of Lightning was sent down to farm.,2022-01-12 4:46:31 PM,
21919,Josh Dunne of Bruins was sent down to farm.,2022-01-12 4:46:31 PM,
21920,Successfully loaded Bruins lines done with Web Base Client and SQLite Database.,2022-01-12 4:46:31 PM,
21921,Successfully loaded Stars lines done with Web Base Client and SQLite Database.,2022-01-12 4:46:32 PM,
21922,Successfully loaded Oilers lines done with Web Base Client and SQLite Database.,2022-01-12 4:46:32 PM,
21923,Successfully loaded Penguins lines done with Web Base Client and SQLite Database.,2022-01-12 4:46:32 PM,
21924,Successfully loaded Lightning lines done with Web Base Client and SQLite Database.,2022-01-12 4:46:32 PM,
21925,Successfully loaded Golden Knights lines done with Web Base Client and SQLite Database.,2022-01-12 4:46:32 PM,
21926,Ducks placed Andrew Ladd on waivers.,2022-01-12 4:46:40 PM,
21927,Andrew Ladd of Ducks was sent down to farm.,2022-01-12 4:46:44 PM,
21928,Successfully loaded Ducks lines done with STHS Client - 3.3.1.1,2022-01-12 4:46:44 PM,
21929,Successfully loaded Jets lines done with STHS Client - 3.3.1.1,2022-01-12 4:46:44 PM,
21930,Flames roster errors : Not enough Forward available in Pro Team! 11 Dressed. 12 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.
,2022-01-12 4:46:46 PM,
21931,Auto Roster Partial Function has been run for Flames.,2022-01-12 4:46:46 PM,
21932,Flames lines errors : Normal line # 1 RW is empty.
Normal line # 3 Defense #3 is empty.
Normal line # 4 C is empty.
Unknown Player is used twice in normal lines 1 and 3.
PP line 1 RW is empty.
PK line 2 C is empty.
4 vs 4 line 2 C is empty.
LastMinOff line RW is empty.
LastMinDef line RW is empty.
Extra Defense #2 is empty.
Penalty Shot Player #3 is empty.
Extra Defense #5 is empty.
OT Forward #3 is empty.
,2022-01-12 4:46:46 PM,
21933,Auto Lines Partial Function has been run for Flames.,2022-01-12 4:46:47 PM,
21934,Game 287 - Keith Yandle from Flyers is injured  (Right Leg) and is out for 1 week.,2022-01-12 4:46:52 PM,
21935,Game 287 - Marco Scandella from Lightning is injured  (Chest/Ribs) and is out for 2 weeks.,2022-01-12 4:46:52 PM,
21936,Claude Giroux from Flames is injured from Exhaustion.,2022-01-12 4:46:53 PM,
21937,Farm Game #377 - Andrew Agozzino from Stars has scored a Hat Trick!,2022-01-12 4:46:53 PM,
21938,Farm Game #379 - Mike Hardman from Heat has scored a Hat Trick!,2022-01-12 4:46:54 PM,
21939,Farm Game #380 - Luke Kunin from Condors has scored a Hat Trick!,2022-01-12 4:46:54 PM,
21940,Heat lines for next game are empty. Current rosters/lines are not erased. But- Flames lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.,2022-01-12 4:46:54 PM,
21941,IceHogs lines for next game are empty. Current rosters/lines are not erased. But- Blackhawks lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.,2022-01-12 4:46:54 PM,
21942,Eagles lines for next game are empty. Current rosters/lines are not erased.,2022-01-12 4:46:54 PM,
21943,Monsters lines for next game are empty. Current rosters/lines are not erased.,2022-01-12 4:46:54 PM,
21944,Stars lines for next game are empty. Current rosters/lines are not erased. But- Stars lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.,2022-01-12 4:46:54 PM,
21945,Condors lines for next game are empty. Current rosters/lines are not erased. But- Oilers lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.,2022-01-12 4:46:54 PM,
21946,Comets lines for next game are empty. Current rosters/lines are not erased.,2022-01-12 4:46:54 PM,
21947,Flyers lines for next game are empty. Current rosters/lines are not erased.,2022-01-12 4:46:54 PM,
21948,Rampage  lines for next game are empty. Current rosters/lines are not erased.,2022-01-12 4:46:54 PM,
21949,Barracudas lines for next game are empty. Current rosters/lines are not erased.,2022-01-12 4:46:54 PM,
21950,Crunch lines for next game are empty. Current rosters/lines are not erased. But- Lightning lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.,2022-01-12 4:46:54 PM,
